id;time_seconds;temperature
75429;22542300;57.27070
75430;22542600;56.82027
75431;22542900;56.48320
75432;22543200;55.64333
75433;22543500;55.45522
75434;22543800;55.37002
75435;22544100;55.24221
75436;22544400;55.12653
75437;22544700;54.22440
75438;22545000;53.56078
75439;22545300;53.18857
75440;22545600;53.29049
75441;22545900;53.91384
75442;22546200;54.77296
75443;22546500;55.69445
75444;22546800;56.64842
75445;22547100;57.73598
75446;22547400;58.74697
75447;22547700;59.06865
75448;22548000;58.74600
75449;22548300;58.08281
75450;22548600;57.08959
75451;22548900;55.84356
75452;22549200;55.12716
75453;22549500;54.86921
75454;22549800;54.71757
75455;22550100;54.64785
75456;22550400;54.79510
75457;22550700;55.20767
75458;22551000;55.91081
75459;22551300;56.39070
75460;22551600;56.33034
75461;22551900;56.94212
75462;22552200;57.72356
75463;22552500;58.42452
75464;22552800;58.60091
75465;22553100;58.09769
75466;22553400;57.30076
75467;22553700;56.31766
75468;22554000;55.44988
75469;22554300;55.32609
75470;22554600;55.35258
75471;22554900;55.42566
75472;22555200;55.65360
75473;22555500;55.95055
75474;22555800;56.43422
75475;22556100;56.93255
75476;22556400;57.48996
75477;22556700;57.33787
75478;22557000;57.23624
75479;22557300;56.83149
75480;22557600;56.25964
75481;22557900;56.46983
75482;22558200;55.94159
75483;22558500;55.31591
75484;22558800;55.48223
75485;22559100;55.87065
75486;22559400;56.26935
75487;22559700;56.80991
75488;22560000;57.36205
75489;22560300;57.92259
75490;22560600;57.97161
75491;22560900;57.24711
75492;22561200;56.37989
75493;22561500;55.54146
75494;22561800;55.60130
75495;22562100;55.81136
75496;22562400;56.09385
75497;22562700;56.49701
75498;22563000;57.08372
75499;22563300;57.65183
75500;22563600;58.25568
75501;22563900;58.56292
75502;22564200;58.05840
75503;22564500;58.13349
75504;22564800;58.71053
75505;22565100;58.89520
75506;22565400;58.95190
75507;22565700;58.36132
75508;22566000;57.37054
75509;22566300;56.01053
75510;22566600;55.15145
75511;22566900;53.79371
75512;22567200;52.49752
75513;22567500;52.21301
75514;22567800;52.40274
75515;22568100;52.80853
75516;22568400;53.56538
75517;22568700;54.50351
75518;22569000;55.57474
75519;22569300;56.69465
75520;22569600;57.50718
75521;22569900;57.90159
75522;22570200;58.37931
75523;22570500;58.86950
75524;22570800;59.30184
75525;22571100;59.63472
75526;22571400;59.60665
75527;22571700;59.62338
75528;22572000;59.55441
75529;22572300;58.96317
75530;22572600;57.96585
75531;22572900;55.86177
75532;22573200;54.46281
75533;22573500;53.71832
75534;22573800;52.61310
75535;22574100;51.73269
75536;22574400;51.44420
75537;22574700;51.16623
75538;22575000;50.31917
75539;22575300;54.84397
75540;22575600;56.11930
75541;22575900;56.84851
75542;22576200;60.52635
75543;22576500;65.16264
75544;22576800;66.09475
75545;22577100;61.99193
75546;22577400;57.24935
75547;22577700;52.49598
75548;22578000;51.64213
75549;22578300;51.64213
75550;22578600;51.64213
75551;22578900;51.64213
75552;22579200;51.64213
75553;22579500;51.64213
75554;22579800;51.64213
75555;22580100;51.64213
75556;22580400;51.64213
75557;22580700;51.64213
75558;22581000;52.54957
75559;22581300;55.08121
75560;22581600;56.64450
75561;22581900;57.75140
75562;22582200;58.89849
75563;22582500;59.94180
75564;22582800;60.81719
75565;22583100;61.36488
75566;22583400;61.54841
75567;22583700;61.43641
75568;22584000;61.13353
75569;22584300;60.56853
75570;22584600;59.62520
75571;22584900;58.38587
75572;22585200;57.06185
75573;22585500;55.63242
75574;22585800;54.26155
75575;22586100;53.25569
75576;22586400;52.74491
75577;22586700;52.59511
75578;22587000;52.66013
75579;22587300;53.18990
75580;22587600;54.29793
75581;22587900;55.24685
75582;22588200;56.75361
75583;22588500;58.34217
75584;22588800;59.80837
75585;22589100;60.99902
75586;22589400;61.63689
75587;22589700;61.64213
75588;22590000;61.64213
75589;22590300;61.64213
75590;22590600;61.59930
75591;22590900;61.45533
75592;22591200;61.36609
75593;22591500;61.15727
75594;22591800;60.49779
75595;22592100;60.53686
75596;22592400;60.82432
75597;22592700;61.23524
75598;22593000;61.23366
75599;22593300;61.23262
75600;22593600;61.23219
75601;22593900;61.23189
75602;22594200;61.23177
75603;22594500;61.23168
75604;22594800;61.23164
75605;22595100;61.23162
75606;22595400;61.23161
75607;22595700;61.23160
75608;22596000;61.23160
75609;22596300;61.23159
75610;22596600;61.23159
75611;22596900;61.19988
75612;22597200;60.81422
75613;22597500;60.07512
75614;22597800;59.06201
75615;22598100;58.05289
75616;22598400;57.20036
75617;22598700;56.53593
75618;22599000;56.01807
75619;22599300;55.60036
75620;22599600;54.90757
75621;22599900;53.87797
75622;22600200;52.91807
75623;22600500;52.29335
75624;22600800;52.08623
75625;22601100;52.13045
75626;22601400;52.49759
75627;22601700;53.10705
75628;22602000;53.72554
75629;22602300;54.35565
75630;22602600;55.06217
75631;22602900;55.87343
75632;22603200;56.72651
75633;22603500;57.63169
75634;22603800;58.84333
75635;22604100;60.26922
75636;22604400;60.81319
75637;22604700;60.81318
75638;22605000;60.81318
75639;22605300;60.81317
75640;22605600;60.81317
75641;22605900;60.81317
75642;22606200;60.81317
75643;22606500;60.81317
75644;22606800;60.81317
75645;22607100;60.81317
75646;22607400;60.76356
75647;22607700;60.45448
75648;22608000;60.18245
75649;22608300;60.67709
75650;22608600;60.81317
75651;22608900;60.81317
75652;22609200;60.81317
75653;22609500;60.81317
75654;22609800;60.81317
75655;22610100;60.79883
75656;22610400;60.53478
75657;22610700;59.98919
75658;22611000;59.15227
75659;22611300;58.11981
75660;22611600;56.93610
75661;22611900;55.61478
75662;22612200;54.16404
75663;22612500;52.81853
75664;22612800;51.50446
75665;22613100;51.23007
75666;22613400;51.23070
75667;22613700;51.23113
75668;22614000;51.23132
75669;22614300;51.23144
75670;22614600;51.23150
75671;22614900;51.26521
75672;22615200;51.58361
75673;22615500;52.12320
75674;22615800;52.76703
75675;22616100;53.57917
75676;22616400;54.95854
75677;22616700;57.54946
75678;22617000;60.35595
75679;22617300;61.60349
75680;22617600;61.62134
75681;22617900;61.63085
75682;22618200;61.63611
75683;22618500;61.63882
75684;22618800;61.64037
75685;22619100;61.64115
75686;22619400;61.64160
75687;22619700;61.64182
75688;22620000;61.62287
75689;22620300;61.09900
75690;22620600;60.20929
75691;22620900;60.32977
75692;22621200;60.91245
75693;22621500;61.19261
75694;22621800;61.64207
75695;22622100;61.64207
75696;22622400;61.64207
75697;22622700;61.64207
75698;22623000;61.64207
75699;22623300;61.64207
75700;22623600;61.64207
75701;22623900;61.61019
75702;22624200;61.03448
75703;22624500;59.61815
75704;22624800;58.20068
75705;22625100;56.82770
75706;22625400;55.93562
75707;22625700;55.34048
75708;22626000;54.96562
75709;22626300;55.38906
75710;22626600;56.91949
75711;22626900;58.56935
75712;22627200;60.06155
75713;22627500;61.28280
75714;22627800;61.63332
75715;22628100;61.62422
75716;22628400;61.44053
75717;22628700;60.70830
75718;22629000;59.48150
75719;22629300;58.88598
75720;22629600;57.82267
75721;22629900;56.17126
75722;22630200;54.43018
75723;22630500;53.97967
75724;22630800;54.00890
75725;22631100;54.26908
75726;22631400;54.94797
75727;22631700;56.27427
75728;22632000;58.64356
75729;22632300;60.91464
75730;22632600;61.51089
75731;22632900;61.52660
75732;22633200;61.53367
75733;22633500;61.53816
75734;22633800;61.51050
75735;22634100;61.01982
75736;22634400;60.64936
75737;22634700;60.78847
75738;22635000;61.38404
75739;22635300;61.54285
75740;22635600;61.54291
75741;22635900;61.54294
75742;22636200;61.54296
75743;22636500;61.54296
75744;22636800;61.54296
75745;22637100;61.54296
75746;22637400;61.52812
75747;22637700;61.09605
75748;22638000;59.66740
75749;22638300;58.42107
75750;22638600;57.82528
75751;22638900;57.05429
75752;22639200;55.56403
75753;22639500;53.55197
75754;22639800;52.92368
75755;22640100;53.27011
75756;22640400;55.24249
75757;22640700;60.38830
75758;22641000;61.84896
75759;22641300;61.91745
75760;22641600;61.94882
75761;22641900;61.96370
75762;22642200;61.89062
75763;22642500;61.40142
75764;22642800;61.05545
75765;22643100;61.00542
75766;22643400;61.14282
75767;22643700;61.39878
75768;22644000;61.06346
75769;22644300;60.39357
75770;22644600;59.43410
75771;22644900;58.03896
75772;22645200;57.37196
75773;22645500;56.53203
75774;22645800;55.05115
75775;22646100;54.39864
75776;22646400;55.09739
75777;22646700;55.57109
75778;22647000;55.35502
75779;22647300;54.93230
75780;22647600;54.55115
75781;22647900;54.72443
75782;22648200;55.77697
75783;22648500;56.81742
75784;22648800;57.80366
75785;22649100;59.03738
75786;22649400;60.40861
75787;22649700;61.18197
75788;22650000;61.11660
75789;22650300;60.55320
75790;22650600;60.57412
75791;22650900;62.19838
75792;22651200;62.70482
75793;22651500;62.80915
75794;22651800;62.81844
75795;22652100;62.82264
75796;22652400;62.82464
75797;22652700;62.82554
75798;22653000;62.82596
75799;22653300;62.65953
75800;22653600;61.85842
75801;22653900;61.26673
75802;22654200;60.49182
75803;22654500;59.44073
75804;22654800;58.76693
75805;22655100;58.75203
75806;22655400;58.57656
75807;22655700;57.86445
75808;22656000;57.84036
75809;22656300;58.46269
75810;22656600;59.33955
75811;22656900;60.64180
75812;22657200;62.06896
75813;22657500;62.43635
75814;22657800;62.43373
75815;22658100;62.43259
75816;22658400;62.43204
75817;22658700;62.43180
75818;22659000;62.42787
75819;22659300;62.21862
75820;22659600;61.35582
75821;22659900;60.09313
75822;22660200;58.89857
75823;22660500;58.36052
75824;22660800;58.42357
75825;22661100;58.60360
75826;22661400;58.68877
75827;22661700;59.15564
75828;22662000;60.44614
75829;22662300;62.01042
75830;22662600;62.43162
75831;22662900;62.43162
75832;22663200;62.43162
75833;22663500;62.42655
75834;22663800;62.26971
75835;22664100;62.36011
75836;22664400;62.43162
75837;22664700;62.42560
75838;22665000;62.34068
75839;22665300;62.41098
75840;22665600;62.43162
75841;22665900;62.43162
75842;22666200;62.43162
75843;22666500;62.43162
75844;22666800;62.32649
75845;22667100;61.75612
75846;22667400;60.82193
75847;22667700;59.40719
75848;22668000;57.61237
75849;22668300;55.55569
75850;22668600;53.26945
75851;22668900;52.23660
75852;22669200;52.13042
75853;22669500;52.08026
75854;22669800;52.05632
75855;22670100;52.04584
75856;22670400;52.04090
75857;22670700;52.03873
75858;22671000;52.04593
75859;22671300;52.37948
75860;22671600;53.11880
75861;22671900;54.24220
75862;22672200;55.66977
75863;22672500;57.48373
75864;22672800;59.77380
75865;22673100;61.81266
75866;22673400;62.03687
75867;22673700;62.03687
75868;22674000;62.03687
75869;22674300;62.03687
75870;22674600;62.03687
75871;22674900;62.03687
75872;22675200;62.03687
75873;22675500;62.03687
75874;22675800;61.83400
75875;22676100;60.39899
75876;22676400;58.33848
75877;22676700;57.19358
75878;22677000;56.78282
75879;22677300;56.80764
75880;22677600;59.65911
75881;22677900;61.54431
75882;22678200;61.64416
75883;22678500;61.61140
75884;22678800;60.99931
75885;22679100;59.84810
75886;22679400;58.82181
75887;22679700;57.96003
75888;22680000;57.58328
75889;22680300;57.73376
75890;22680600;58.29519
75891;22680900;59.17639
75892;22681200;59.88958
75893;22681500;60.38923
75894;22681800;60.70041
75895;22682100;61.29068
75896;22682400;61.64214
75897;22682700;61.47881
75898;22683000;60.72090
75899;22683300;59.35329
75900;22683600;58.07982
75901;22683900;57.30958
75902;22684200;57.02809
75903;22684500;56.98406
75904;22684800;56.98406
75905;22685100;56.88288
75906;22685400;56.38399
75907;22685700;55.72712
75908;22686000;54.95497
75909;22686300;54.18662
75910;22686600;53.77427
75911;22686900;54.16548
75912;22687200;54.98339
75913;22687500;55.46633
75914;22687800;55.65845
75915;22688100;55.87380
75916;22688400;56.65718
75917;22688700;57.91263
75918;22689000;59.39845
75919;22689300;60.62874
75920;22689600;61.23160
75921;22689900;61.23160
75922;22690200;61.23160
75923;22690500;61.20436
75924;22690800;60.88231
75925;22691100;60.38253
75926;22691400;60.27378
75927;22691700;60.81738
75928;22692000;61.23160
75929;22692300;61.23160
75930;22692600;61.23160
75931;22692900;61.23160
75932;22693200;61.23160
75933;22693500;61.23160
75934;22693800;61.23160
75935;22694100;61.23160
75936;22694400;61.23160
75937;22694700;61.23160
75938;22695000;61.22263
75939;22695300;61.03553
75940;22695600;60.63759
75941;22695900;60.77710
75942;22696200;61.00243
75943;22696500;60.80798
75944;22696800;60.09358
75945;22697100;58.83088
75946;22697400;57.69321
75947;22697700;56.88327
75948;22698000;56.55489
75949;22698300;56.29765
75950;22698600;55.72770
75951;22698900;55.17401
75952;22699200;54.97066
75953;22699500;55.29610
75954;22699800;55.54290
75955;22700100;55.43813
75956;22700400;54.80674
75957;22700700;53.87101
75958;22701000;53.50325
75959;22701300;53.57152
75960;22701600;53.99176
75961;22701900;54.30809
75962;22702200;54.32594
75963;22702500;54.54895
75964;22702800;55.05020
75965;22703100;56.24647
75966;22703400;57.13832
75967;22703700;57.16272
75968;22704000;56.66452
75969;22704300;55.76897
75970;22704600;54.64227
75971;22704900;53.64117
75972;22705200;54.01671
75973;22705500;55.63415
75974;22705800;57.27455
75975;22706100;58.44593
75976;22706400;59.43209
75977;22706700;59.82256
75978;22707000;59.71305
75979;22707300;59.94865
75980;22707600;61.06294
75981;22707900;61.51241
75982;22708200;61.58194
75983;22708500;61.61498
75984;22708800;61.61194
75985;22709100;61.63646
75986;22709400;61.63953
75987;22709700;61.43113
75988;22710000;61.05657
75989;22710300;61.30802
75990;22710600;61.64198
75991;22710900;61.64204
75992;22711200;61.64207
75993;22711500;61.64207
75994;22711800;61.64207
75995;22712100;61.11763
75996;22712400;61.10872
75997;22712700;60.64665
75998;22713000;61.52015
75999;22713300;61.46900
76000;22713600;59.74595
76001;22713900;57.65058
76002;22714200;55.26810
76003;22714500;53.78391
76004;22714800;53.55552
76005;22715100;53.88462
76006;22715400;53.66612
76007;22715700;54.01898
76008;22716000;55.33050
76009;22716300;57.72372
76010;22716600;60.21774
76011;22716900;61.10976
76012;22717200;61.10976
76013;22717500;61.08815
76014;22717800;60.57936
76015;22718100;59.57931
76016;22718400;59.25068
76017;22718700;58.89163
76018;22719000;58.17350
76019;22719300;58.04220
76020;22719600;58.25532
76021;22719900;59.06417
76022;22720200;60.06551
76023;22720500;61.07602
76024;22720800;61.10976
76025;22721100;61.10976
76026;22721400;61.10976
76027;22721700;61.10976
76028;22722000;61.10976
76029;22722300;61.11021
76030;22722600;61.19202
76031;22722900;61.26960
76032;22723200;61.23149
76033;22723500;60.53281
76034;22723800;61.38775
76035;22724100;61.53553
76036;22724400;60.82334
76037;22724700;58.86920
76038;22725000;57.49194
76039;22725300;57.76826
76040;22725600;57.28009
76041;22725900;56.64611
76042;22726200;56.36150
76043;22726500;56.00809
76044;22726800;56.91401
76045;22727100;57.89038
76046;22727400;57.60009
76047;22727700;57.28963
76048;22728000;58.44344
76049;22728300;58.93276
76050;22728600;59.66429
76051;22728900;60.98067
76052;22729200;62.14532
76053;22729500;62.40348
76054;22729800;62.40682
76055;22730100;62.40827
76056;22730400;62.40890
76057;22730700;62.40917
76058;22731000;62.33914
76059;22731300;61.89567
76060;22731600;62.34190
76061;22731900;62.35499
76062;22732200;62.40935
76063;22732500;62.40935
76064;22732800;62.40935
76065;22733100;62.40935
76066;22733400;62.40935
76067;22733700;62.23081
76068;22734000;61.38123
76069;22734300;59.45943
76070;22734600;57.83410
76071;22734900;58.25710
76072;22735200;57.33957
76073;22735500;56.01219
76074;22735800;55.33322
76075;22736100;55.83667
76076;22736400;57.72680
76077;22736700;60.19902
76078;22737000;61.96533
76079;22737300;62.01253
76080;22737600;62.35528
76081;22737900;62.43782
76082;22738200;62.43429
76083;22738500;62.43276
76084;22738800;62.43210
76085;22739100;62.43181
76086;22739400;62.42299
76087;22739700;62.57251
76088;22740000;62.40584
76089;22740300;61.14549
76090;22740600;60.64702
76091;22740900;60.25489
76092;22741200;59.95558
76093;22741500;58.61425
76094;22741800;57.75285
76095;22742100;57.18586
76096;22742400;56.72498
76097;22742700;55.52084
76098;22743000;55.98074
76099;22743300;57.80882
76100;22743600;59.77427
76101;22743900;61.35466
76102;22744200;62.58902
76103;22744500;63.24142
76104;22744800;63.38483
76105;22745100;63.51713
76106;22745400;63.58114
76107;22745700;63.60965
76108;22746000;63.62206
76109;22746300;63.62745
76110;22746600;63.60861
76111;22746900;63.63011
76112;22747200;63.50641
76113;22747500;62.97301
76114;22747800;61.63770
76115;22748100;59.47078
76116;22748400;59.17999
76117;22748700;59.81113
76118;22749000;60.60974
76119;22749300;61.28223
76120;22749600;61.96407
76121;22749900;61.52703
76122;22750200;59.88846
76123;22750500;59.55667
76124;22750800;59.97308
76125;22751100;61.41791
76126;22751400;63.06848
76127;22751700;63.22898
76128;22752000;63.22898
76129;22752300;63.20961
76130;22752600;62.82079
76131;22752900;61.59518
76132;22753200;61.21135
76133;22753500;60.69485
76134;22753800;60.30807
76135;22754100;59.95188
76136;22754400;59.51720
76137;22754700;59.56815
76138;22755000;59.07385
76139;22755300;56.94640
76140;22755600;54.90724
76141;22755900;53.68842
76142;22756200;53.97500
76143;22756500;55.56227
76144;22756800;57.18430
76145;22757100;61.26862
76146;22757400;63.55459
76147;22757700;63.43925
76148;22758000;63.32439
76149;22758300;63.24185
76150;22758600;62.86726
76151;22758900;61.29955
76152;22759200;59.18795
76153;22759500;56.22540
76154;22759800;53.16277
76155;22760100;52.82793
76156;22760400;52.71779
76157;22760700;52.56924
76158;22761000;52.53006
76159;22761300;52.75785
76160;22761600;54.30054
76161;22761900;56.48592
76162;22762200;58.04673
76163;22762500;59.61511
76164;22762800;61.96310
76165;22763100;62.43176
76166;22763400;62.40378
76167;22763700;61.90379
76168;22764000;61.48547
76169;22764300;61.98652
76170;22764600;62.05527
76171;22764900;61.86544
76172;22765200;61.04158
76173;22765500;58.50728
76174;22765800;56.94820
76175;22766100;54.87340
76176;22766400;52.18044
76177;22766700;52.03692
76178;22767000;52.01063
76179;22767300;52.38279
76180;22767600;55.00675
76181;22767900;57.51593
76182;22768200;57.85705
76183;22768500;59.11044
76184;22768800;60.47372
76185;22769100;61.26755
76186;22769400;61.26269
76187;22769700;61.24511
76188;22770000;61.11254
76189;22770300;60.11157
76190;22770600;61.10191
76191;22770900;61.23207
76192;22771200;61.23180
76193;22771500;61.23168
76194;22771800;61.10018
76195;22772100;59.40495
76196;22772400;57.11751
76197;22772700;55.21285
76198;22773000;53.40782
76199;22773300;51.37613
76200;22773600;51.23160
76201;22773900;51.23160
76202;22774200;51.23160
76203;22774500;51.23160
76204;22774800;51.23160
76205;22775100;51.23160
76206;22775400;51.23160
76207;22775700;51.23645
76208;22776000;51.32490
76209;22776300;52.32217
76210;22776600;53.67689
76211;22776900;55.20241
76212;22777200;56.74598
76213;22777500;58.80607
76214;22777800;60.58500
76215;22778100;61.23160
76216;22778400;61.23160
76217;22778700;61.23160
76218;22779000;61.21505
76219;22779300;60.48922
76220;22779600;59.04996
76221;22779900;58.57685
76222;22780200;58.11059
76223;22780500;57.49066
76224;22780800;56.73908
76225;22781100;54.42462
76226;22781400;53.64443
76227;22781700;54.85102
76228;22782000;55.32841
76229;22782300;55.53087
76230;22782600;56.44376
76231;22782900;56.92743
76232;22783200;56.48592
76233;22783500;56.87278
76234;22783800;58.04531
76235;22784100;59.74072
76236;22784400;61.66828
76237;22784700;61.82305
76238;22785000;61.93927
76239;22785300;61.99409
76240;22785600;62.01826
76241;22785900;62.02877
76242;22786200;62.03333
76243;22786500;62.03531
76244;22786800;62.03617
76245;22787100;62.03654
76246;22787400;61.90232
76247;22787700;60.08483
76248;22788000;57.38765
76249;22788300;55.18669
76250;22788600;52.35157
76251;22788900;52.03681
76252;22789200;52.03681
76253;22789500;52.03681
76254;22789800;52.04548
76255;22790100;52.74276
76256;22790400;56.00352
76257;22790700;59.27765
76258;22791000;61.86151
76259;22791300;62.03681
76260;22791600;62.03681
76261;22791900;62.03681
76262;22792200;62.03681
76263;22792500;62.01481
76264;22792800;61.88348
76265;22793100;60.66241
76266;22793400;58.80384
76267;22793700;57.16494
76268;22794000;58.66593
76269;22794300;60.01151
76270;22794600;61.52597
76271;22794900;62.03681
76272;22795200;62.03681
76273;22795500;62.03384
76274;22795800;61.95305
76275;22796100;62.03681
76276;22796400;62.02946
76277;22796700;62.03681
76278;22797000;62.00446
76279;22797300;61.68457
76280;22797600;61.09778
76281;22797900;60.03154
76282;22798200;59.98094
76283;22798500;60.57669
76284;22798800;61.22777
76285;22799100;61.54208
76286;22799400;61.64161
76287;22799700;61.44723
76288;22800000;60.55209
76289;22800300;61.60062
76290;22800600;61.59379
76291;22800900;60.75113
76292;22801200;60.32499
76293;22801500;59.55749
76294;22801800;57.80120
76295;22802100;55.08983
76296;22802400;54.13895
76297;22802700;54.52911
76298;22803000;54.81090
76299;22803300;54.45965
76300;22803600;54.84340
76301;22803900;55.75241
76302;22804200;55.07606
76303;22804500;55.23849
76304;22804800;57.18813
76305;22805100;60.32173
76306;22805400;61.23186
76307;22805700;61.23171
76308;22806000;61.23164
76309;22806300;61.23161
76310;22806600;61.22550
76311;22806900;61.09312
76312;22807200;60.94531
76313;22807500;60.84930
76314;22807800;60.19326
76315;22808100;58.54592
76316;22808400;56.57174
76317;22808700;54.30530
76318;22809000;53.26779
76319;22809300;52.46176
76320;22809600;52.57344
76321;22809900;53.69362
76322;22810200;54.82051
76323;22810500;56.35449
76324;22810800;57.88348
76325;22811100;60.01397
76326;22811400;60.20010
76327;22811700;60.20010
76328;22812000;60.19221
76329;22812300;60.11905
76330;22812600;60.05795
76331;22812900;60.20010
76332;22813200;60.20010
76333;22813500;60.20010
76334;22813800;60.20010
76335;22814100;60.20010
76336;22814400;60.20010
76337;22814700;60.10957
76338;22815000;60.17557
76339;22815300;60.16115
76340;22815600;60.07513
76341;22815900;59.74475
76342;22816200;59.19373
76343;22816500;60.15177
76344;22816800;60.20010
76345;22817100;60.20010
76346;22817400;60.19467
76347;22817700;60.06421
76348;22818000;59.80206
76349;22818300;59.81334
76350;22818600;59.79205
76351;22818900;59.77379
76352;22819200;59.76545
76353;22819500;59.76156
76354;22819800;59.75978
76355;22820100;59.75895
76356;22820400;59.75857
76357;22820700;59.75839
76358;22821000;59.75831
76359;22821300;59.71165
76360;22821600;58.62291
76361;22821900;58.94154
76362;22822200;59.75825
76363;22822500;59.56365
76364;22822800;58.37585
76365;22823100;57.39354
76366;22823400;55.51786
76367;22823700;55.86397
76368;22824000;59.82911
76369;22824300;60.41055
76370;22824600;60.41055
76371;22824900;60.41055
76372;22825200;60.41055
76373;22825500;60.40692
76374;22825800;60.29589
76375;22826100;60.09686
76376;22826400;59.81271
76377;22826700;59.42836
76378;22827000;58.72531
76379;22827300;56.18912
76380;22827600;53.96143
76381;22827900;52.32586
76382;22828200;51.18835
76383;22828500;51.56320
76384;22828800;53.62018
76385;22829100;56.25891
76386;22829400;59.10019
76387;22829700;60.00004
76388;22830000;60.00003
76389;22830300;60.00003
76390;22830600;60.00003
76391;22830900;60.00003
76392;22831200;60.00003
76393;22831500;59.97032
76394;22831800;59.95660
76395;22832100;59.97405
76396;22832400;60.00003
76397;22832700;60.00003
76398;22833000;60.00003
76399;22833300;60.00003
76400;22833600;59.93370
76401;22833900;59.69851
76402;22834200;57.87474
76403;22834500;55.66023
76404;22834800;53.18249
76405;22835100;50.91289
76406;22835400;50.00941
76407;22835700;50.01561
76408;22836000;51.19384
76409;22836300;54.78318
76410;22836600;58.61096
76411;22836900;60.00003
76412;22837200;60.00003
76413;22837500;60.00003
76414;22837800;60.00003
76415;22838100;60.00003
76416;22838400;60.00003
76417;22838700;60.00003
76418;22839000;59.99513
76419;22839300;60.00003
76420;22839600;59.95732
76421;22839900;59.27355
76422;22840200;59.28093
76423;22840500;59.91667
76424;22840800;60.00003
76425;22841100;60.00003
76426;22841400;60.00003
76427;22841700;59.97380
76428;22842000;59.59544
76429;22842300;59.75987
76430;22842600;60.00003
76431;22842900;60.00003
76432;22843200;60.00003
76433;22843500;59.94536
76434;22843800;59.54064
76435;22844100;59.47580
76436;22844400;60.00003
76437;22844700;60.00003
76438;22845000;60.00003
76439;22845300;60.00003
76440;22845600;59.99856
76441;22845900;60.00003
76442;22846200;59.99503
76443;22846500;58.83271
76444;22846800;56.96464
76445;22847100;55.02484
76446;22847400;53.12974
76447;22847700;51.16130
76448;22848000;50.66236
76449;22848300;51.73336
76450;22848600;53.53164
76451;22848900;55.55921
76452;22849200;57.57805
76453;22849500;59.20688
76454;22849800;59.99814
76455;22850100;59.68706
76456;22850400;59.78034
76457;22850700;60.00003
76458;22851000;60.00003
76459;22851300;60.00003
76460;22851600;60.00003
76461;22851900;59.37466
76462;22852200;57.86472
76463;22852500;56.78929
76464;22852800;55.89416
76465;22853100;55.20587
76466;22853400;55.05201
76467;22853700;53.96823
76468;22854000;52.79999
76469;22854300;53.14203
76470;22854600;55.75520
76471;22854900;58.76702
76472;22855200;59.81817
76473;22855500;60.00003
76474;22855800;60.00003
76475;22856100;60.00003
76476;22856400;60.00003
76477;22856700;60.00003
76478;22857000;60.00003
76479;22857300;60.00003
76480;22857600;60.00003
76481;22857900;59.97289
76482;22858200;59.36065
76483;22858500;58.22586
76484;22858800;57.67834
76485;22859100;55.64453
76486;22859400;53.44004
76487;22859700;51.15146
76488;22860000;50.00273
76489;22860300;50.56046
76490;22860600;54.82444
76491;22860900;59.46765
76492;22861200;60.00003
76493;22861500;60.00003
76494;22861800;60.00003
76495;22862100;59.98496
76496;22862400;60.00003
76497;22862700;59.99022
76498;22863000;59.64617
76499;22863300;59.97758
76500;22863600;60.00003
76501;22863900;59.73453
76502;22864200;59.86043
76503;22864500;60.00003
76504;22864800;60.00003
76505;22865100;60.00003
76506;22865400;60.00003
76507;22865700;60.00003
76508;22866000;59.99964
76509;22866300;59.98645
76510;22866600;59.97287
76511;22866900;59.97895
76512;22867200;59.92630
76513;22867500;59.98400
76514;22867800;59.97449
76515;22868100;59.98951
76516;22868400;58.91896
76517;22868700;58.29875
76518;22869000;58.17928
76519;22869300;58.69874
76520;22869600;59.89234
76521;22869900;60.00003
76522;22870200;60.00003
76523;22870500;60.00003
76524;22870800;59.88279
76525;22871100;59.74337
76526;22871400;60.00003
76527;22871700;59.99701
76528;22872000;59.75719
76529;22872300;58.44118
76530;22872600;58.15103
76531;22872900;58.42910
76532;22873200;59.00537
76533;22873500;58.71915
76534;22873800;58.58668
76535;22874100;57.03254
76536;22874400;55.65132
76537;22874700;54.42702
76538;22875000;55.42593
76539;22875300;56.29069
76540;22875600;57.53002
76541;22875900;59.04134
76542;22876200;59.33806
76543;22876500;59.82898
76544;22876800;59.98681
76545;22877100;60.00003
76546;22877400;60.00003
76547;22877700;60.00003
76548;22878000;59.86604
76549;22878300;59.14212
76550;22878600;58.72643
76551;22878900;60.00003
76552;22879200;60.00003
76553;22879500;60.00003
76554;22879800;60.00003
76555;22880100;60.00003
76556;22880400;59.85209
76557;22880700;58.90342
76558;22881000;58.39619
76559;22881300;58.41986
76560;22881600;57.86337
76561;22881900;57.47228
76562;22882200;55.42095
76563;22882500;53.09287
76564;22882800;52.39594
76565;22883100;53.57573
76566;22883400;54.79126
76567;22883700;56.27937
76568;22884000;59.35307
76569;22884300;60.00003
76570;22884600;60.00003
76571;22884900;60.00003
76572;22885200;60.00003
76573;22885500;59.99972
76574;22885800;59.99999
76575;22886100;59.75228
76576;22886400;59.57380
76577;22886700;59.61744
76578;22887000;59.99251
76579;22887300;59.83498
76580;22887600;60.00003
76581;22887900;60.00003
76582;22888200;60.00003
76583;22888500;59.68355
76584;22888800;58.39654
76585;22889100;56.44234
76586;22889400;54.21522
76587;22889700;54.06782
76588;22890000;54.23563
76589;22890300;54.72109
76590;22890600;54.84876
76591;22890900;56.17134
76592;22891200;57.81909
76593;22891500;59.97132
